Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_num,Engine_num,Power_num,Brand,Car_Age,fuel_unit,kg_co2e_per_unit,kg_co2e_per_kwh,kwh_per_unit,estimated_kg_co2e_per_km
Chevrolet Sail LT ABS,Kolkata,2014,45000,Diesel,Manual,First,5.0,2.48,22.1,1248.0,74.0,Chevrolet,6,litre,2.51,0.24,10.45833,0.11357466063348415
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,Diesel,Manual,First,8.0,6.0,12.8,2494.0,102.0,Toyota,9,litre,2.51,0.24,10.45833,0.19609374999999998
Toyota Fortuner 3.0 Diesel,Mumbai,2009,92000,Diesel,Manual,First,7.0,8.9,11.5,2982.0,171.0,Toyota,11,litre,2.51,0.24,10.45833,0.21826086956521737
BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,Diesel,Automatic,Second,5.0,18.0,18.88,1995.0,184.0,BMW,8,litre,2.51,0.24,10.45833,0.1329449152542373
Skoda Octavia Ambition 1.4 TSI MT,Coimbatore,2016,53211,Petrol,Manual,First,5.0,11.64,16.8,1395.0,138.02,Skoda,4,litre,2.1,0.22,9.545455,0.125
Toyota Fortuner 3.0 Diesel,Kolkata,2019,80000,Diesel,Manual,First,7.0,8.99,11.5,2982.0,171.0,Toyota,1,litre,2.51,0.24,10.45833,0.21826086956521737
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Bangalore,2009,74000,Diesel,Automatic,First,5.0,5.25,15.5,1896.0,105.0,Volkswagen,11,litre,2.51,0.24,10.45833,0.16193548387096773
Hyundai i20 1.4 CRDi Asta,Kolkata,2011,37000,Diesel,Manual,First,5.0,2.95,23.0,1396.0,90.0,Hyundai,9,litre,2.51,0.24,10.45833,0.10913043478260868
Tata Manza Club Class Quadrajet90 LX,Mumbai,2013,64000,Diesel,Manual,Second,5.0,2.65,21.02,1248.0,88.76,Tata,7,litre,2.51,0.24,10.45833,0.11941008563273073
Volkswagen Vento Petrol Highline,Pune,2013,57197,Petrol,Manual,First,5.0,4.0,15.04,1598.0,103.6,Volkswagen,7,litre,2.1,0.22,9.545455,0.1396276595744681
Hyundai Creta 1.6 SX Automatic Diesel,Chennai,2016,55000,Diesel,Automatic,First,5.0,12.5,17.6,1582.0,126.2,Hyundai,4,litre,2.51,0.24,10.45833,0.14261363636363633
Maruti Ritz VXI,Mumbai,2014,33000,Petrol,Manual,First,5.0,3.25,21.1,1197.0,85.8,Maruti,6,litre,2.1,0.22,9.545455,0.0995260663507109
Honda CR-V 2.0L 2WD MT,Delhi,2008,70000,Petrol,Manual,First,5.0,4.0,13.1,1997.0,141.1,Honda,12,litre,2.1,0.22,9.545455,0.1603053435114504
Mahindra XUV500 W8 2WD,Delhi,2012,75000,Diesel,Manual,Second,7.0,6.25,15.1,2179.0,140.0,Mahindra,8,litre,2.51,0.24,10.45833,0.1662251655629139
Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,2016,58095,Diesel,Manual,First,5.0,5.8,21.66,1498.0,108.62,Volkswagen,4,litre,2.51,0.24,10.45833,0.11588180978762695
Tata Zest Revotron 1.2 XT,Kolkata,2015,7445,Petrol,Manual,First,5.0,5.0,17.57,1193.0,88.7,Tata,5,litre,2.1,0.22,9.545455,0.11952191235059761
Jaguar XJ 3.0L Portfolio LWB,Kochi,2016,17652,Diesel,Automatic,First,5.0,58.73,12.9,2993.0,270.88,Jaguar,4,litre,2.51,0.24,10.45833,0.1945736434108527
Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,28321,Petrol,Automatic,First,5.0,17.49,14.28,1798.0,138.03,Toyota,2,litre,2.1,0.22,9.545455,0.14705882352941177
Maruti A-Star Vxi,Pune,2011,69000,Petrol,Manual,Second,5.0,1.95,19.0,998.0,66.1,Maruti,9,litre,2.1,0.22,9.545455,0.1105263157894737
Honda Accord VTi-L (AT),Mumbai,2007,80000,Petrol,Automatic,First,5.0,3.0,11.1,2354.0,142.0,Honda,13,litre,2.1,0.22,9.545455,0.1891891891891892
Hyundai i20 Asta (o),Delhi,2014,42365,Petrol,Manual,First,5.0,5.5,17.0,1197.0,80.0,Hyundai,6,litre,2.1,0.22,9.545455,0.12352941176470589
Toyota Fortuner 4x2 AT,Delhi,2013,123000,Diesel,Automatic,First,7.0,16.5,12.55,2982.0,168.5,Toyota,7,litre,2.51,0.24,10.45833,0.19999999999999998
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,40000,Petrol,Automatic,Second,5.0,14.5,11.74,1796.0,186.0,Mercedes-Benz,9,litre,2.1,0.22,9.545455,0.1788756388415673
Maruti Baleno Alpha 1.3,Hyderabad,2016,30112,Diesel,Manual,First,5.0,7.79,27.39,1248.0,74.0,Maruti,4,litre,2.51,0.24,10.45833,0.09163928441036874
Maruti Ertiga VDI,Kochi,2017,43775,Diesel,Manual,First,7.0,8.27,20.77,1248.0,88.76,Maruti,3,litre,2.51,0.24,10.45833,0.12084737602311024
Land Rover Range Rover Sport SE,Kochi,2019,26013,Diesel,Automatic,First,5.0,97.07,12.65,2993.0,255.0,Land,1,litre,2.51,0.24,10.45833,0.19841897233201577
Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,2012,56000,Petrol,Manual,First,5.0,2.15,12.9,1598.0,102.5,Chevrolet,8,litre,2.1,0.22,9.545455,0.16279069767441862
Honda Civic 2006-2010 1.8 V AT,Hyderabad,2008,95000,Petrol,Automatic,Second,5.0,3.0,12.9,1799.0,130.0,Honda,12,litre,2.1,0.22,9.545455,0.16279069767441862
BMW X3 xDrive20d,Coimbatore,2014,41089,Diesel,Automatic,First,5.0,28.79,16.09,1995.0,184.0,BMW,6,litre,2.51,0.24,10.45833,0.15599751398384087
Skoda Laura Ambition 2.0 TDI CR AT,Mumbai,2011,41988,Diesel,Automatic,First,5.0,5.45,20.0,1968.0,138.1,Skoda,9,litre,2.51,0.24,10.45833,0.1255
Maruti Swift Dzire VDI,Delhi,2013,72486,Diesel,Manual,First,5.0,3.95,23.4,1248.0,74.0,Maruti,7,litre,2.51,0.24,10.45833,0.10726495726495726
Volvo V40 Cross Country D3,Pune,2013,92000,Diesel,Automatic,First,5.0,16.0,23.3,1984.0,150.0,Volvo,7,litre,2.51,0.24,10.45833,0.10772532188841201
Maruti Swift Dzire ZXi,Delhi,2013,40000,Petrol,Manual,First,5.0,4.25,17.5,1298.0,85.8,Maruti,7,litre,2.1,0.22,9.545455,0.12000000000000001
Land Rover Range Rover 2.2L Pure,Bangalore,2014,56000,Diesel,Automatic,First,5.0,34.5,12.7,2179.0,187.7,Land,6,litre,2.51,0.24,10.45833,0.19763779527559056
Honda Accord 2.4 AT,Mumbai,2008,125000,Petrol,Automatic,Third,5.0,2.6,11.7,2354.0,177.6,Honda,12,litre,2.1,0.22,9.545455,0.17948717948717952
Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,2017,29219,Diesel,Manual,First,8.0,13.48,12.99,2494.0,100.6,Toyota,3,litre,2.51,0.24,10.45833,0.193225558121632
Toyota Fortuner 4x4 MT,Hyderabad,2018,39927,Diesel,Manual,First,7.0,32.1,12.55,2982.0,168.5,Toyota,2,litre,2.51,0.24,10.45833,0.19999999999999998
Honda Jazz 1.2 E i VTEC,Kochi,2018,38593,Petrol,Manual,First,5.0,6.17,18.7,1199.0,88.7,Honda,2,litre,2.1,0.22,9.545455,0.11229946524064172
Honda City 1.5 V MT,Kolkata,2015,32000,Petrol,Manual,First,5.0,5.5,17.0,1497.0,118.0,Honda,5,litre,2.1,0.22,9.545455,0.12352941176470589
Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,Diesel,Automatic,First,5.0,9.15,28.4,1248.0,73.75,Maruti,3,litre,2.51,0.24,10.45833,0.08838028169014084
Nissan Sunny 2011-2014 Diesel XL,Pune,2014,95000,Diesel,Manual,First,5.0,4.5,21.64,1461.0,84.8,Nissan,6,litre,2.51,0.24,10.45833,0.11598890942698704
Toyota Innova 2.5 G (Diesel) 8 Seater,Chennai,2014,194000,Diesel,Manual,First,8.0,10.5,12.99,2494.0,100.6,Toyota,6,litre,2.51,0.24,10.45833,0.193225558121632
Honda Brio S MT,Coimbatore,2016,14821,Petrol,Manual,First,5.0,5.37,19.4,1198.0,86.8,Honda,4,litre,2.1,0.22,9.545455,0.10824742268041239
Volkswagen Vento Petrol Trendline,Bangalore,2012,52000,Petrol,Manual,First,5.0,5.45,15.04,1598.0,103.6,Volkswagen,8,litre,2.1,0.22,9.545455,0.1396276595744681
Mahindra XUV500 W4,Mumbai,2016,33000,Diesel,Manual,First,7.0,9.25,16.0,2179.0,140.0,Mahindra,4,litre,2.51,0.24,10.45833,0.156875
Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,29200,Diesel,Manual,First,5.0,7.7,23.0,1498.0,98.96,Ford,4,litre,2.51,0.24,10.45833,0.10913043478260868
Skoda Yeti Ambition 4X2,Hyderabad,2012,99754,Diesel,Manual,First,5.0,7.99,17.72,1968.0,108.49,Skoda,8,litre,2.51,0.24,10.45833,0.14164785553047404
Hyundai i10 Sportz,Chennai,2012,49000,Petrol,Manual,First,5.0,3.0,20.36,1197.0,78.9,Hyundai,8,litre,2.1,0.22,9.545455,0.1031434184675835
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2005,299322,Diesel,Manual,First,8.0,4.0,12.8,2494.0,102.0,Toyota,15,litre,2.51,0.24,10.45833,0.19609374999999998
Tata Zest Quadrajet 1.3 XT,Coimbatore,2018,38310,Diesel,Manual,First,5.0,6.69,20.65,1248.0,88.7,Tata,2,litre,2.51,0.24,10.45833,0.1215496368038741
Maruti Swift VDI,Delhi,2014,56000,Diesel,Manual,First,5.0,4.25,22.9,1248.0,74.0,Maruti,6,litre,2.51,0.24,10.45833,0.10960698689956332
Skoda Rapid 1.5 TDI AT Style,Kolkata,2017,31300,Diesel,Automatic,First,5.0,10.5,21.72,1498.0,108.4,Skoda,3,litre,2.51,0.24,10.45833,0.11556169429097606
Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,11241,Diesel,Manual,First,8.0,22.55,13.68,2393.0,147.8,Toyota,1,litre,2.51,0.24,10.45833,0.1834795321637427
Hyundai Verna 1.6 SX VTVT,Pune,2014,48000,Petrol,Manual,Second,5.0,5.2,17.01,1591.0,121.3,Hyundai,6,litre,2.1,0.22,9.545455,0.12345679012345678
Honda City i VTEC VX Option,Coimbatore,2019,23882,Petrol,Manual,First,5.0,11.87,17.4,1497.0,117.3,Honda,1,litre,2.1,0.22,9.545455,0.12068965517241381
Honda City i DTEC SV,Hyderabad,2014,65000,Diesel,Manual,First,5.0,6.99,26.0,1498.0,98.6,Honda,6,litre,2.51,0.24,10.45833,0.09653846153846153
Volkswagen Vento Diesel Highline,Jaipur,2011,50000,Diesel,Manual,First,5.0,5.0,20.54,1598.0,103.6,Volkswagen,9,litre,2.51,0.24,10.45833,0.12220058422590067
Audi Q5 2008-2012 3.0 TDI,Chennai,2014,25000,Diesel,Automatic,First,5.0,44.0,12.19,2967.0,236.0,Audi,6,litre,2.51,0.24,10.45833,0.20590648072190318
Maruti Alto 800 LXI,Chennai,2015,21000,Petrol,Manual,First,5.0,2.79,22.74,796.0,47.3,Maruti,5,litre,2.1,0.22,9.545455,0.09234828496042218
Tata Manza ELAN Quadrajet BS IV,Pune,2012,148000,Diesel,Manual,Second,5.0,2.9,21.12,1248.0,88.8,Tata,8,litre,2.51,0.24,10.45833,0.11884469696969695
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Delhi,2016,68000,Petrol,Manual,First,5.0,9.85,15.29,1591.0,121.3,Hyundai,4,litre,2.1,0.22,9.545455,0.13734466971877046
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Bangalore,2014,52000,Diesel,Automatic,First,7.0,49.0,12.0,2987.0,224.0,Mercedes-Benz,6,litre,2.51,0.24,10.45833,0.20916666666666664
Mahindra Thar CRDe,Jaipur,2016,19000,Diesel,Manual,First,6.0,9.25,16.55,2498.0,105.0,Mahindra,4,litre,2.51,0.24,10.45833,0.15166163141993955
Hyundai Verna 1.6 CRDI,Mumbai,2011,74000,Diesel,Manual,Second,5.0,3.75,22.32,1582.0,126.3,Hyundai,9,litre,2.51,0.24,10.45833,0.11245519713261648
Ford Aspire Titanium Diesel,Coimbatore,2017,30279,Diesel,Manual,First,5.0,7.29,26.1,1498.0,99.0,Ford,3,litre,2.51,0.24,10.45833,0.09616858237547891
Mini Cooper 3 DOOR D,Mumbai,2016,20000,Diesel,Automatic,First,4.0,23.5,20.7,1496.0,113.98,Mini,4,litre,2.51,0.24,10.45833,0.121256038647343
Maruti Omni 8 Seater BSIV,Hyderabad,2013,34834,Petrol,Manual,First,5.0,2.6,14.0,796.0,35.0,Maruti,7,litre,2.1,0.22,9.545455,0.15
Mahindra Verito 1.5 D4 BSIV,Pune,2015,90000,Diesel,Manual,Second,5.0,3.1,21.03,1461.0,65.0,Mahindra,5,litre,2.51,0.24,10.45833,0.11935330480266285
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Coimbatore,2016,38730,Diesel,Automatic,First,5.0,29.98,14.21,2143.0,203.0,Mercedes-Benz,4,litre,2.51,0.24,10.45833,0.17663617171006332
Renault Duster 110PS Diesel RxZ,Kochi,2016,57390,Diesel,Manual,First,5.0,6.73,19.01,1461.0,108.45,Renault,4,litre,2.51,0.24,10.45833,0.13203577064702784
Maruti Swift Dzire Tour LDI,Kolkata,2016,100000,Diesel,Manual,First,5.0,3.5,23.4,1248.0,74.0,Maruti,4,litre,2.51,0.24,10.45833,0.10726495726495726
Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,50000,Petrol,Manual,First,5.0,2.35,16.47,1198.0,73.9,Volkswagen,9,litre,2.1,0.22,9.545455,0.12750455373406194
Mahindra XUV500 W10 2WD,Coimbatore,2017,64961,Diesel,Manual,First,7.0,16.13,16.0,2179.0,140.0,Mahindra,3,litre,2.51,0.24,10.45833,0.156875
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2014,72465,Petrol,Manual,First,5.0,5.9,16.47,1198.0,74.0,Volkswagen,6,litre,2.1,0.22,9.545455,0.12750455373406194
Maruti Ritz VXI,Hyderabad,2012,68776,Petrol,Manual,First,5.0,3.9,21.1,1197.0,85.8,Maruti,8,litre,2.1,0.22,9.545455,0.0995260663507109
Chevrolet Optra 1.6 Elite,Pune,2005,150000,Petrol,Manual,First,5.0,1.5,14.7,1598.0,97.7,Chevrolet,15,litre,2.1,0.22,9.545455,0.14285714285714288
Toyota Innova 2.5 GX 7 STR BSIV,Delhi,2012,68000,Diesel,Manual,First,7.0,6.95,12.8,2494.0,102.0,Toyota,8,litre,2.51,0.24,10.45833,0.19609374999999998
Honda City i DTec SV,Delhi,2015,33000,Diesel,Manual,First,5.0,7.0,26.0,1498.0,98.6,Honda,5,litre,2.51,0.24,10.45833,0.09653846153846153
Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2017,22389,Petrol,Manual,First,5.0,7.23,17.0,1198.0,73.75,Volkswagen,3,litre,2.1,0.22,9.545455,0.12352941176470589
Maruti SX4 ZDI Leather,Mumbai,2012,90000,Diesel,Manual,First,5.0,3.81,21.5,1248.0,88.8,Maruti,8,litre,2.51,0.24,10.45833,0.11674418604651161
Maruti Swift ZXI,Chennai,2012,42000,Petrol,Manual,Third,5.0,4.5,18.6,1197.0,85.8,Maruti,8,litre,2.1,0.22,9.545455,0.11290322580645161
Hyundai Creta 1.6 CRDi SX,Pune,2017,38767,Diesel,Manual,First,5.0,12.6,19.67,1582.0,126.2,Hyundai,3,litre,2.51,0.24,10.45833,0.1276054905948144
Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,Diesel,Automatic,First,7.0,48.0,12.07,2967.0,241.4,Audi,5,litre,2.51,0.24,10.45833,0.20795360397680196
Maruti Alto LXi BSIII,Coimbatore,2010,59136,Petrol,Manual,First,5.0,2.96,19.7,796.0,46.3,Maruti,10,litre,2.1,0.22,9.545455,0.10659898477157362
Honda Amaze SX i-DTEC,Kolkata,2014,36000,Diesel,Manual,First,5.0,3.25,25.8,1498.0,98.6,Honda,6,litre,2.51,0.24,10.45833,0.09728682170542635
Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2011,95000,Diesel,Automatic,Second,5.0,8.5,18.33,1968.0,167.7,Volkswagen,9,litre,2.51,0.24,10.45833,0.13693398799781778
Hyundai Elantra CRDi SX AT,Mumbai,2013,51000,Diesel,Automatic,First,5.0,8.75,19.5,1582.0,126.24,Hyundai,7,litre,2.51,0.24,10.45833,0.1287179487179487
Maruti Wagon R VXI BS IV,Kochi,2011,36411,Petrol,Manual,First,5.0,3.08,18.9,998.0,67.1,Maruti,9,litre,2.1,0.22,9.545455,0.11111111111111112
Land Rover Discovery Sport TD4 HSE 7S,Mumbai,2017,40000,Diesel,Automatic,First,7.0,41.5,12.81,1999.0,148.31,Land,3,litre,2.51,0.24,10.45833,0.19594067135050738
Honda City i VTEC SV,Pune,2016,27300,Petrol,Manual,First,5.0,7.0,17.8,1497.0,117.3,Honda,4,litre,2.1,0.22,9.545455,0.11797752808988764
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,29813,Petrol,Automatic,Second,5.0,11.5,14.74,1991.0,181.03,Mercedes-Benz,9,litre,2.1,0.22,9.545455,0.1424694708276798
Maruti Wagon R LX BS IV,Pune,2011,71000,Petrol,Manual,First,5.0,2.6,20.51,998.0,67.04,Maruti,9,litre,2.1,0.22,9.545455,0.10238907849829351
Hyundai Verna 1.6 CRDI,Kolkata,2014,32000,Diesel,Manual,First,5.0,4.3,22.32,1582.0,126.3,Hyundai,6,litre,2.51,0.24,10.45833,0.11245519713261648
Maruti Ertiga VXI CNG,Mumbai,2017,19234,CNG,Manual,First,7.0,8.35,17.5,1373.0,80.46,Maruti,3,kg,2.5625,0.18,14.23611,0.14642857142857144
Volkswagen Tiguan 2.0 TDI Highline,Jaipur,2017,50510,Diesel,Automatic,First,5.0,24.9,17.06,1968.0,141.0,Volkswagen,3,litre,2.51,0.24,10.45833,0.14712778429073856
BMW X1 sDrive 20d Exclusive,Pune,2011,102000,Diesel,Automatic,First,5.0,13.75,15.06,1995.0,177.0,BMW,9,litre,2.51,0.24,10.45833,0.16666666666666666
Hyundai Grand i10 1.2 CRDi Sportz Option,Kolkata,2014,42277,Diesel,Manual,First,5.0,3.85,24.0,1186.0,73.97,Hyundai,6,litre,2.51,0.24,10.45833,0.10458333333333332
Mercedes-Benz E-Class E250 CDI Avantgrade,Mumbai,2014,46000,Diesel,Automatic,First,5.0,23.25,13.0,2143.0,201.1,Mercedes-Benz,6,litre,2.51,0.24,10.45833,0.19307692307692306
Mahindra Bolero ZLX,Chennai,2012,35000,Diesel,Manual,First,7.0,7.0,13.6,2523.0,97.7,Mahindra,8,litre,2.51,0.24,10.45833,0.18455882352941175
Hyundai Grand i10 Asta Option,Bangalore,2015,50000,Petrol,Manual,First,5.0,5.75,18.9,1197.0,82.0,Hyundai,5,litre,2.1,0.22,9.545455,0.11111111111111112
Hyundai i10 Magna 1.2,Mumbai,2008,62000,Petrol,Manual,Second,5.0,1.65,20.36,1197.0,78.9,Hyundai,12,litre,2.1,0.22,9.545455,0.1031434184675835
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Mumbai,2012,78000,Diesel,Manual,First,5.0,6.5,19.33,1968.0,138.1,Volkswagen,8,litre,2.51,0.24,10.45833,0.1298499741334713
Skoda Yeti Elegance,Chennai,2011,79000,Diesel,Manual,First,5.0,7.5,17.67,1968.0,138.08,Skoda,9,litre,2.51,0.24,10.45833,0.14204867006225239
Audi Q7 45 TDI Quattro Premium Plus,Kochi,2019,6773,Diesel,Automatic,First,7.0,72.94,14.75,2967.0,245.0,Audi,1,litre,2.51,0.24,10.45833,0.1701694915254237
Toyota Fortuner 3.0 Diesel,Chennai,2010,135000,Diesel,Manual,Second,7.0,11.0,11.5,2982.0,171.0,Toyota,10,litre,2.51,0.24,10.45833,0.21826086956521737
Maruti Wagon R VXI Minor ABS,Kochi,2013,36716,Petrol,Manual,First,5.0,3.02,18.9,1061.0,67.0,Maruti,7,litre,2.1,0.22,9.545455,0.11111111111111112
Hyundai EON Era,Coimbatore,2013,65060,Petrol,Manual,First,5.0,3.32,21.1,814.0,55.2,Hyundai,7,litre,2.1,0.22,9.545455,0.0995260663507109
Honda Brio S MT,Delhi,2013,33000,Petrol,Manual,First,5.0,3.24,19.4,1198.0,86.8,Honda,7,litre,2.1,0.22,9.545455,0.10824742268041239
Maruti Alto 800 VXI,Kolkata,2015,11110,Petrol,Manual,First,5.0,2.35,22.74,796.0,47.3,Maruti,5,litre,2.1,0.22,9.545455,0.09234828496042218
Mahindra Bolero ZLX,Jaipur,2013,63000,Diesel,Manual,First,7.0,5.5,15.96,2523.0,62.1,Mahindra,7,litre,2.51,0.24,10.45833,0.15726817042606514
Honda City i VTEC SV,Mumbai,2015,27030,Petrol,Manual,First,5.0,6.75,17.8,1497.0,117.3,Honda,5,litre,2.1,0.22,9.545455,0.11797752808988764
Skoda Rapid 1.6 MPI Elegance Black Package,Mumbai,2015,19600,Petrol,Manual,First,5.0,6.15,15.0,1598.0,103.52,Skoda,5,litre,2.1,0.22,9.545455,0.14
Maruti Swift VVT VXI,Pune,2016,27755,Petrol,Manual,First,5.0,5.45,22.0,1197.0,81.8,Maruti,4,litre,2.1,0.22,9.545455,0.09545454545454546
Hyundai EON Magna Plus,Hyderabad,2013,20000,Petrol,Manual,Second,5.0,2.3,21.1,814.0,55.2,Hyundai,7,litre,2.1,0.22,9.545455,0.0995260663507109
Maruti Swift Dzire ZXI,Kochi,2015,24782,Petrol,Manual,First,5.0,6.21,20.85,1197.0,83.14,Maruti,5,litre,2.1,0.22,9.545455,0.10071942446043165
Nissan Micra XV CVT,Coimbatore,2014,47303,Petrol,Automatic,First,5.0,5.21,19.34,1198.0,76.0,Nissan,6,litre,2.1,0.22,9.545455,0.10858324715615306
Audi Q7 4.2 FSI quattro,Delhi,2008,71000,Petrol,Automatic,First,7.0,11.99,8.3,4134.0,250.0,Audi,12,litre,2.1,0.22,9.545455,0.25301204819277107
Maruti Swift Vdi BSIII,Pune,2010,135000,Diesel,Manual,First,5.0,3.1,17.8,1248.0,75.0,Maruti,10,litre,2.51,0.24,10.45833,0.14101123595505616
Tata Xenon XT EX 4X2,Jaipur,2017,1000,Diesel,Manual,First,5.0,7.5,13.49,2179.0,138.03,Tata,3,litre,2.51,0.24,10.45833,0.1860637509266123
Volkswagen Polo 1.5 TDI Comfortline,Kolkata,2016,29000,Diesel,Manual,First,5.0,4.0,20.14,1498.0,88.8,Volkswagen,4,litre,2.51,0.24,10.45833,0.12462760675273087
Honda City i VTEC SV,Kochi,2016,36367,Petrol,Manual,First,5.0,7.73,17.8,1497.0,117.3,Honda,4,litre,2.1,0.22,9.545455,0.11797752808988764
Honda City i VTEC V,Bangalore,2015,38000,Petrol,Manual,First,5.0,7.8,17.4,1497.0,117.3,Honda,5,litre,2.1,0.22,9.545455,0.12068965517241381
Maruti 800 AC BSIII,Hyderabad,2011,83969,Petrol,Manual,First,4.0,1.3,16.1,796.0,37.0,Maruti,9,litre,2.1,0.22,9.545455,0.13043478260869565
Volkswagen Polo 1.5 TDI Trendline,Jaipur,2014,82621,Diesel,Manual,First,5.0,4.42,20.14,1498.0,88.8,Volkswagen,6,litre,2.51,0.24,10.45833,0.12462760675273087
Chevrolet Captiva LTZ VCDi,Pune,2009,89000,Diesel,Automatic,First,7.0,4.0,12.5,1991.0,147.9,Chevrolet,11,litre,2.51,0.24,10.45833,0.20079999999999998
Mahindra XUV500 W10 2WD,Kolkata,2016,54000,Diesel,Manual,First,7.0,13.0,16.0,2179.0,140.0,Mahindra,4,litre,2.51,0.24,10.45833,0.156875
Honda Amaze VX i-DTEC,Kochi,2015,61691,Diesel,Manual,First,5.0,5.38,25.8,1498.0,98.6,Honda,5,litre,2.51,0.24,10.45833,0.09728682170542635
Hyundai i20 1.2 Sportz Option,Chennai,2011,32200,Petrol,Manual,Second,5.0,3.25,17.0,1197.0,80.0,Hyundai,9,litre,2.1,0.22,9.545455,0.12352941176470589
Maruti Wagon R AMT VXI,Jaipur,2016,68630,Petrol,Automatic,First,5.0,3.87,20.51,998.0,67.0,Maruti,4,litre,2.1,0.22,9.545455,0.10238907849829351
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Mumbai,2014,61000,Diesel,Automatic,Second,5.0,8.25,16.96,1968.0,138.03,Volkswagen,6,litre,2.51,0.24,10.45833,0.1479952830188679
Maruti Ciaz 1.4 Zeta,Mumbai,2018,32644,Petrol,Manual,First,5.0,9.28,20.73,1373.0,91.1,Maruti,2,litre,2.1,0.22,9.545455,0.10130246020260492
Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,Delhi,2012,85000,Diesel,Automatic,First,7.0,6.25,11.79,2179.0,120.0,Mahindra,8,litre,2.51,0.24,10.45833,0.21289228159457166
Chevrolet Aveo U-VA 1.2 LS,Mumbai,2008,75000,Petrol,Manual,Second,5.0,1.15,15.26,1150.0,74.9,Chevrolet,12,litre,2.1,0.22,9.545455,0.13761467889908258
Maruti Ciaz ZXi Option,Kochi,2016,40347,Petrol,Manual,First,5.0,7.8,20.73,1373.0,91.2,Maruti,4,litre,2.1,0.22,9.545455,0.10130246020260492
Hyundai i20 1.4 CRDi Asta,Hyderabad,2012,60788,Diesel,Manual,First,5.0,4.5,23.0,1396.0,90.0,Hyundai,8,litre,2.51,0.24,10.45833,0.10913043478260868
Honda Jazz 1.2 SV i VTEC,Kochi,2018,18664,Petrol,Manual,First,5.0,7.56,18.7,1199.0,88.7,Honda,2,litre,2.1,0.22,9.545455,0.11229946524064172
Mahindra XUV500 W10 2WD,Coimbatore,2017,57847,Diesel,Manual,First,7.0,16.08,16.0,2179.0,140.0,Mahindra,3,litre,2.51,0.24,10.45833,0.156875
Hyundai i20 1.2 Sportz,Bangalore,2012,52237,Petrol,Manual,First,5.0,4.5,17.0,1197.0,80.0,Hyundai,8,litre,2.1,0.22,9.545455,0.12352941176470589
Hyundai Verna 1.6 SX,Chennai,2012,128000,Diesel,Manual,First,5.0,5.0,22.32,1582.0,126.32,Hyundai,8,litre,2.51,0.24,10.45833,0.11245519713261648
Hyundai i10 Era 1.1,Delhi,2011,54000,Petrol,Manual,First,5.0,2.2,19.81,1086.0,68.05,Hyundai,9,litre,2.1,0.22,9.545455,0.1060070671378092
Maruti Celerio VXI AT,Bangalore,2014,49800,Petrol,Automatic,First,5.0,4.0,23.1,998.0,67.04,Maruti,6,litre,2.1,0.22,9.545455,0.09090909090909091
Skoda Fabia 1.2 TDI Ambition,Kolkata,2012,98000,Diesel,Manual,First,5.0,2.51,20.86,1199.0,73.9,Skoda,8,litre,2.51,0.24,10.45833,0.12032598274209012
Maruti Swift VDI BSIV,Delhi,2015,60095,Diesel,Manual,First,5.0,4.75,25.2,1248.0,74.0,Maruti,5,litre,2.51,0.24,10.45833,0.0996031746031746
Hyundai i10 Magna(O) with Sun Roof,Pune,2008,68000,Petrol,Manual,Second,5.0,2.0,16.0,1086.0,66.7,Hyundai,12,litre,2.1,0.22,9.545455,0.13125
Hyundai i10 Magna 1.2,Jaipur,2010,81402,Petrol,Manual,Second,5.0,2.1,20.36,1197.0,78.9,Hyundai,10,litre,2.1,0.22,9.545455,0.1031434184675835
Ford Ecosport 1.5 Ti VCT AT Titanium,Mumbai,2013,38000,Petrol,Automatic,First,5.0,6.25,16.5,1499.0,110.0,Ford,7,litre,2.1,0.22,9.545455,0.1272727272727273
